2020-03-25 05:04:00,0.0,0.0,226,59,57,58,1,49,49,49,0,0,0,35,35,35,49,49,49,49,49,30.14,30.14,0.0,0.0,0.0
2020-03-25 05:09:00,0.0,0.0,218,58,56,56,1,50,49,50,0,0,0,35,34,35,50,50,50,49,50,30.14,30.13,0.0,0.0,0.0
2020-03-25 05:14:00,0.0,0.0,182,58,56,57,1,50,49,49,0,0,0,35,34,35,50,49,50,49,49,30.14,30.13,0.0,0.0,0.0
2020-03-25 05:19:00,0.0,0.0,202,56,53,54,1,50,49,50,0,0,0,34,33,34,50,50,50,49,50,30.14,30.14,0.0,0.0,0.0
2020-03-25 05:24:00,0.0,0.0,194,58,56,56,1,50,50,50,0,0,0,35,35,35,50,50,50,50,50,30.14,30.14,0.0,0.0,0.0
2020-03-25 05:29:00,0.0,0.0,203,59,58,58,1,50,49,49,0,0,0,36,35,35,50,49,50,49,49,30.15,30.14,0.0,0.0,0.0
2020-03-25 05:34:00,0.0,0.0,211,60,59,59,1,49,49,49,0,0,0,35,35,35,49,49,49,49,49,30.15,30.14,0.15,0.0,0.0
2020-03-25 05:39:00,0.0,0.0,204,60,60,60,1,49,48,49,0,0,0,35,35,35,49,49,49,48,49,30.15,30.14,-0.15,0.0,0.0
2020-03-25 05:44:00,0.0,0.0,203,61,60,60,1,48,48,48,0,0,0,36,35,35,48,48,48,48,48,30.15,30.14,0.0,0.0,0.0
2020-03-25 05:49:00,0.0,0.0,210,61,60,60,1,48,48,48,0,0,0,35,35,35,48,48,48,48,48,30.15,30.14,0.0,0.0,0.0
2020-03-25 05:54:00,0.0,0.0,214,61,60,60,1,48,48,48,0,0,0,35,35,35,48,48,48,48,48,30.15,30.14,0.0,0.0,0.0
2020-03-25 05:59:00,0.0,0.0,199,60,59,59,1,48,48,48,0,0,0,35,35,35,48,48,48,48,48,30.15,30.15,0.0,0.0,0.0
2020-03-25 06:04:00,0.0,0.0,207,58,57,57,1,49,49,49,0,0,0,34,34,34,49,49,49,49,49,30.15,30.14,0.15,0.0,0.0
2020-03-25 06:09:00,0.0,0.0,213,57,56,56,1,49,49,49,0,0,0,34,34,34,49,49,49,49,49,30.15,30.15,0.0,0.0,0.0
2020-03-25 06:14:00,0.0,0.0,216,56,53,54,1,49,49,49,0,0,0,34,33,33,49,49,49,49,49,30.15,30.14,0.15,0.0,0.0
2020-03-25 06:19:00,0.0,0.0,210,55,54,54,1,50,50,50,0,0,0,34,34,34,50,50,50,50,50,30.15,30.14,0.0,0.0,0.0
2020-03-25 06:24:00,0.0,0.0,228,55,54,54,1,50,49,49,0,0,0,34,33,34,50,49,50,49,49,30.15,30.14,-0.15,0.0,0.0
2020-03-25 06:29:00,0.0,0.0,206,55,52,54,1,50,49,49,0,0,0,34,32,34,50,49,50,49,49,30.15,30.14,0.0,0.0,0.0
2020-03-25 06:34:00,0.0,0.0,199,54,54,54,1,50,49,49,0,0,0,34,33,33,50,49,50,49,49,30.15,30.14,-0.15,0.0,0.0
2020-03-25 06:39:00,0.0,0.0,226,56,54,54,1,49,49,49,0,0,0,34,33,34,49,49,49,49,49,30.16,30.15,0.15,0.0,0.0
2020-03-25 06:44:00,0.0,0.0,213,55,54,54,1,49,49,49,0,0,0,33,33,33,49,49,49,49,49,30.16,30.15,0.0,0.0,0.0
2020-03-25 06:49:00,0.0,0.0,202,54,53,53,1,49,49,49,0,0,0,33,33,33,49,49,49,49,49,30.15,30.15,0.0,0.0,0.0
2020-03-25 06:54:00,0.0,0.0,202,53,52,52,1,49,49,49,0,0,0,33,32,33,49,49,49,49,49,30.16,30.14,-0.15,0.0,0.0
2020-03-25 06:59:00,0.36,0.0,199,53,48,50,1,50,49,50,0,0,0,33,31,32,50,50,50,49,50,30.16,30.15,-0.15,0.0,0.0
2020-03-25 07:04:00,2.08,0.0,213,51,49,50,1,50,50,50,0,0,0,33,32,32,50,50,50,50,50,30.16,30.15,0.15,0.0,0.0
2020-03-25 07:09:00,3.79,0.0,204,48,46,47,1,51,50,50,0,0,0,32,31,31,51,50,51,50,50,30.15,30.15,0.0,0.0,0.0
2020-03-25 07:14:00,7.34,0.0,211,50,48,49,1,51,51,51,0,0,0,33,32,32,51,51,51,51,51,30.16,30.15,0.0,0.0,0.0
2020-03-25 07:19:00,12.11,0.0,207,49,48,48,1,51,50,50,0,0,0,32,31,32,51,50,51,50,50,30.16,30.15,0.15,0.0,0.0
2020-03-25 07:24:00,16.02,0.0,211,52,48,50,1,51,51,51,0,0,0,34,32,33,51,51,51,51,51,30.16,30.15,0.0,0.0,0.0
2020-03-25 07:29:00,21.65,0.0,217,53,52,52,1,51,50,50,0,0,0,34,33,33,51,50,51,50,50,30.16,30.15,0.0,0.0,0.0
2020-03-25 07:34:00,24.71,0.0,211,52,51,51,1,50,50,50,0,0,0,33,32,33,50,50,50,50,50,30.16,30.15,-0.15,0.0,0.0
2020-03-25 07:39:00,25.94,0.0,204,51,48,49,1,51,50,50,0,0,0,33,32,32,51,50,51,50,50,30.15,30.14,0.15,0.0,0.0
2020-03-25 07:44:00,30.7,0.0,196,50,46,47,1,52,51,51,0,0,0,33,31,32,52,51,52,51,51,30.16,30.15,0.15,0.0,0.0
2020-03-25 07:49:00,40.73,0.0,199,47,45,45,1,52,52,52,0,0,0,32,31,32,52,52,52,52,52,30.16,30.15,-0.15,0.0,0.0
2020-03-25 07:54:00,56.76,0.0,200,45,44,44,1,52,52,52,0,0,0,31,31,31,52,52,52,52,52,30.16,30.15,0.15,0.0,0.0
2020-03-25 07:59:00,74.99,0.0,207,46,44,45,1,53,53,53,0,0,0,33,31,32,53,53,53,53,53,30.16,30.16,0.0,0.0,0.0
2020-03-25 08:04:00,92.36,1.0,205,44,40,42,1,55,53,54,0,0,0,33,31,32,55,54,55,53,54,30.16,30.16,0.0,0.0,0.0
2020-03-25 08:09:00,121.36,1.0,205,43,42,42,1,56,56,56,0,0,0,34,33,33,56,56,56,56,56,30.16,30.16,0.0,0.0,0.0
2020-03-25 08:14:00,129.68,1.0,195,43,42,42,1,56,56,56,0,0,0,34,33,34,56,56,56,56,56,30.17,30.16,0.15,0.0,0.0
2020-03-25 08:19:00,149.61,1.0,200,43,42,42,1,56,56,56,0,0,0,34,33,34,56,56,56,56,56,30.17,30.16,0.15,0.0,0.0
2020-03-25 08:24:00,154.75,1.0,205,44,42,42,1,56,56,56,0,0,0,34,33,34,56,56,56,56,56,30.17,30.17,0.0,0.0,0.0
2020-03-25 08:29:00,146.56,1.0,199,43,43,43,1,56,55,55,0,0,0,33,33,33,56,55,56,55,55,30.17,30.17,0.0,0.0,0.0
2020-03-25 08:34:00,147.41,1.0,204,43,42,42,1,56,55,56,0,0,0,33,33,33,56,56,56,55,56,30.17,30.16,0.15,0.0,0.0
2020-03-25 08:39:00,206.38,2.0,204,42,39,40,1,57,56,57,0,0,0,34,32,33,57,57,57,56,57,30.17,30.17,0.0,0.0,0.0
2020-03-25 08:44:00,206.87,2.0,204,38,35,36,1,59,57,58,0,0,0,32,31,32,59,58,59,57,58,30.17,30.17,0.0,0.0,0.0
2020-03-25 08:49:00,193.9,2.0,200,37,34,35,1,60,59,60,0,0,0,34,31,32,60,60,60,59,60,30.18,30.17,0.0,0.0,0.0
2020-03-25 08:54:00,219.83,2.0,199,37,36,36,1,60,59,60,0,0,0,34,33,33,60,60,60,59,60,30.18,30.17,0.0,0.0,0.0
2020-03-25 08:59:00,254.58,2.0,163,37,35,36,1,59,59,59,0,0,0,33,32,32,59,59,59,59,59,30.18,30.17,-0.15,0.0,0.0
2020-03-25 09:04:00,280.64,3.0,223,37,35,36,1,59,59,59,0,0,0,33,32,32,59,59,59,59,59,30.18,30.17,0.0,0.0,0.0
2020-03-25 09:09:00,306.69,3.0,202,35,34,34,1,61,60,60,0,0,0,32,31,32,61,60,61,60,60,30.18,30.17,-0.15,0.0,0.0
2020-03-25 09:14:00,323.95,3.0,206,35,34,34,1,61,61,61,0,0,0,33,32,33,61,61,61,61,61,30.19,30.17,0.15,0.0,0.0
2020-03-25 09:19:00,329.69,3.0,165,35,34,34,1,62,61,61,1,0,0,34,32,33,62,61,62,61,61,30.18,30.17,-0.15,0.0,0.0
2020-03-25 09:24:00,351.71,4.0,186,36,35,35,1,62,61,61,0,0,0,34,33,34,62,61,62,61,61,30.18,30.17,-0.15,0.0,0.0
2020-03-25 09:29:00,363.46,4.0,206,35,34,34,1,62,61,61,0,0,0,34,33,33,62,61,62,61,61,30.18,30.17,-0.15,0.0,0.0
2020-03-25 09:34:00,407.25,4.0,199,35,34,34,1,62,62,62,0,0,0,34,33,33,62,62,62,62,62,30.18,30.18,0.0,0.0,0.0
2020-03-25 09:39:00,394.29,4.0,163,35,34,34,1,62,62,62,1,0,0,34,33,34,62,62,62,62,62,30.19,30.18,0.0,0.0,0.0
2020-03-25 09:44:00,414.72,4.0,199,35,33,33,1,62,62,62,0,0,0,34,33,33,62,62,62,62,62,30.19,30.18,0.15,0.0,0.0
2020-03-25 09:49:00,424.26,4.0,202,33,31,32,1,64,62,63,0,0,0,33,32,33,64,63,64,62,63,30.19,30.18,0.0,0.0,0.0
2020-03-25 09:54:00,448.48,5.0,205,32,31,31,1,64,64,64,0,0,0,34,33,33,64,64,64,64,64,30.18,30.18,0.0,0.0,0.0
2020-03-25 09:59:00,510.99,5.0,202,30,29,29,1,67,65,66,1,0,0,33,32,33,67,66,67,65,66,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:04:00,548.31,6.0,331,30,29,29,1,67,66,66,1,0,0,34,33,33,67,66,67,66,66,30.19,30.18,0.0,0.0,0.0
2020-03-25 10:09:00,566.91,6.0,188,30,29,29,1,67,66,66,1,0,0,34,33,34,67,66,67,66,66,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:14:00,568.62,6.0,181,29,28,28,1,67,66,67,0,0,0,33,33,33,67,67,67,66,67,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:19:00,556.5,6.0,281,29,28,28,1,68,68,68,0,0,0,35,33,34,68,68,68,68,68,30.19,30.18,0.0,0.0,0.0
2020-03-25 10:24:00,587.7,6.0,277,29,27,28,1,68,68,68,1,0,0,35,33,34,68,68,68,68,68,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:29:00,600.79,6.0,86,31,29,30,1,68,67,68,2,0,0,35,35,35,68,68,68,67,68,30.19,30.18,-0.15,0.0,0.0
2020-03-25 10:34:00,607.28,6.0,15,30,30,30,1,67,67,67,3,1,2,35,35,35,67,67,67,67,67,30.19,30.18,-0.15,0.0,0.0
2020-03-25 10:39:00,626.85,7.0,0,29,29,29,1,68,67,67,3,0,2,34,34,34,68,67,68,67,67,30.19,30.17,-0.15,0.0,0.0
2020-03-25 10:44:00,624.65,7.0,346,29,28,28,1,68,68,68,2,0,1,35,34,34,68,68,68,68,68,30.19,30.18,-0.15,0.0,0.0
2020-03-25 10:49:00,623.79,7.0,51,30,28,29,1,68,68,68,0,0,0,36,34,35,68,68,68,68,68,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:54:00,670.65,7.0,199,29,27,28,1,70,68,69,0,0,0,35,34,35,70,69,70,68,69,30.18,30.18,0.0,0.0,0.0
2020-03-25 10:59:00,706.24,8.0,125,28,27,27,1,70,69,70,3,0,1,35,34,35,70,70,70,68,69,30.19,30.18,0.15,0.0,0.0
2020-03-25 11:04:00,702.33,8.0,143,29,25,27,1,69,69,69,2,0,1,35,31,34,69,69,69,69,69,30.18,30.18,0.0,0.0,0.0
2020-03-25 11:09:00,564.82,6.0,49,25,23,24,1,70,69,69,3,0,1,32,30,31,70,69,70,69,69,30.18,30.17,0.0,0.0,0.0
2020-03-25 11:14:00,649.85,7.0,118,24,23,23,1,70,69,70,3,2,2,31,30,31,70,70,70,69,70,30.18,30.18,0.0,0.0,0.0
2020-03-25 11:19:00,671.87,7.0,112,25,24,24,1,69,68,69,3,2,2,31,30,31,69,69,69,68,69,30.19,30.17,0.15,0.0,0.0
2020-03-25 11:24:00,695.36,7.0,76,25,24,24,1,69,68,69,7,0,2,31,30,31,69,69,69,68,69,30.18,30.17,0.0,0.0,0.0
2020-03-25 11:29:00,723.13,8.0,84,24,23,23,1,70,69,70,3,0,1,32,30,31,70,70,70,68,69,30.18,30.17,-0.15,0.0,0.0
2020-03-25 11:34:00,739.64,8.0,118,25,23,23,1,70,70,70,4,0,2,33,30,31,70,70,70,68,68,30.17,30.17,0.0,0.0,0.0
2020-03-25 11:39:00,756.89,8.0,89,25,24,24,1,70,69,69,6,1,2,32,31,32,70,69,70,69,69,30.18,30.17,-0.15,0.0,0.0
2020-03-25 11:44:00,735.24,8.0,102,24,23,23,1,70,69,69,1,0,0,32,30,31,70,69,69,68,69,30.17,30.16,-0.15,0.0,0.0
2020-03-25 11:49:00,737.44,8.0,118,23,21,22,1,73,71,72,4,0,1,31,30,31,73,72,70,69,70,30.17,30.16,-0.15,0.0,0.0
2020-03-25 11:54:00,749.55,8.0,21,23,22,22,1,73,72,72,5,2,2,33,31,31,73,72,71,69,70,30.17,30.16,0.0,0.0,0.0
2020-03-25 11:59:00,751.26,8.0,62,22,21,21,1,73,72,72,6,1,3,32,30,31,73,72,71,70,70,30.17,30.16,-0.15,0.0,0.0
2020-03-25 12:04:00,758.73,8.0,51,23,21,21,1,72,71,72,6,0,2,32,29,31,72,72,70,69,70,30.17,30.16,0.0,0.0,0.0
2020-03-25 12:09:00,762.15,8.0,26,22,21,21,1,73,72,72,8,2,3,31,30,31,73,72,70,70,70,30.16,30.16,0.0,0.0,0.0
2020-03-25 12:14:00,773.9,8.0,186,22,20,21,1,73,72,73,3,0,1,31,30,31,73,73,71,70,71,30.17,30.16,0.0,0.0,0.0
2020-03-25 12:19:00,794.7,9.0,106,21,20,20,1,74,74,74,3,0,2,32,30,31,74,74,72,72,72,30.16,30.16,0.0,0.0,0.0
2020-03-25 12:24:00,805.09,9.0,132,21,20,20,1,74,73,74,7,0,3,31,30,31,74,74,72,71,72,30.16,30.16,0.0,0.0,0.0
2020-03-25 12:29:00,804.73,9.0,149,20,20,20,1,73,73,73,7,1,4,30,30,30,73,73,71,71,71,30.16,30.15,-0.15,0.0,0.0
2020-03-25 12:34:00,811.21,9.0,151,21,20,20,1,74,73,74,7,2,5,31,30,30,74,74,72,71,72,30.16,30.15,-0.15,0.0,0.0
2020-03-25 12:39:00,809.87,9.0,99,21,20,20,1,73,73,73,4,1,3,31,30,30,73,73,71,71,71,30.16,30.15,0.0,0.0,0.0
2020-03-25 12:44:00,805.09,9.0,115,20,18,19,1,74,73,74,9,2,5,30,28,29,74,74,72,71,72,30.15,30.15,0.0,0.0,0.0
2020-03-25 12:49:00,809.49,9.0,134,20,19,19,1,75,74,74,4,0,2,31,29,30,75,74,73,72,72,30.15,30.14,-0.15,0.0,0.0
2020-03-25 12:54:00,814.27,9.0,35,19,15,17,1,76,75,75,6,0,2,30,24,28,76,75,74,73,73,30.15,30.14,0.0,0.0,0.0
2020-03-25 12:59:00,805.95,9.0,92,16,13,14,1,76,75,75,9,1,4,26,21,23,76,75,74,73,73,30.15,30.15,0.0,0.0,0.0
2020-03-25 13:04:00,819.9,9.0,88,15,14,14,1,75,75,75,12,5,7,24,22,23,75,75,73,73,73,30.14,30.14,0.0,0.0,0.0
2020-03-25 13:09:00,832.0,9.0,78,15,14,14,1,75,75,75,7,1,4,25,22,23,75,75,73,73,73,30.14,30.14,0.0,0.0,0.0
2020-03-25 13:14:00,822.83,9.0,86,15,14,14,1,77,76,76,7,2,3,25,23,24,77,76,75,74,74,30.14,30.13,0.0,0.0,0.0
2020-03-25 13:19:00,820.26,9.0,99,14,14,14,1,77,77,77,4,1,1,24,24,24,77,77,75,75,75,30.14,30.13,0.0,0.0,0.0
2020-03-25 13:24:00,766.43,8.0,73,15,14,14,1,77,76,76,6,1,2,25,23,24,77,76,75,74,74,30.13,30.13,0.0,0.0,0.0
2020-03-25 13:29:00,638.11,7.0,110,16,15,15,1,77,76,76,14,6,7,27,25,26,77,76,75,74,74,30.13,30.12,-0.15,0.0,0.0
2020-03-25 13:34:00,545.25,6.0,118,17,16,16,1,76,76,76,7,3,5,28,26,27,76,76,74,74,74,30.13,30.12,0.0,0.0,0.0
2020-03-25 13:39:00,612.9,7.0,131,16,16,16,1,76,76,76,9,3,5,26,26,26,76,76,74,74,74,30.13,30.12,-0.15,0.0,0.0
2020-03-25 13:44:00,736.58,8.0,131,17,16,16,1,77,76,76,5,1,3,28,26,27,77,76,75,74,74,30.13,30.12,-0.15,0.0,0.0
2020-03-25 13:49:00,734.38,8.0,141,17,15,15,1,77,77,77,10,1,5,29,26,27,77,77,75,75,75,30.12,30.12,0.0,0.0,0.0
2020-03-25 13:54:00,671.5,7.0,80,16,15,15,1,77,76,77,4,0,2,27,25,27,77,77,75,74,75,30.12,30.11,0.0,0.0,0.0
2020-03-25 13:59:00,611.19,7.0,143,17,15,16,1,78,78,78,8,2,4,29,26,28,78,78,76,76,76,30.12,30.11,-0.15,0.0,0.0
2020-03-25 14:04:00,543.91,6.0,90,17,15,16,1,77,77,77,9,0,4,29,25,27,77,77,75,75,75,30.12,30.11,0.15,0.0,0.0
2020-03-25 14:09:00,595.16,6.0,126,16,15,15,1,78,77,77,9,5,5,28,26,27,78,77,76,75,75,30.11,30.1,-0.15,0.0,0.0
2020-03-25 14:14:00,639.33,7.0,130,16,15,15,1,79,78,79,5,1,3,29,27,27,79,79,77,76,77,30.11,30.1,-0.15,0.0,0.0
2020-03-25 14:19:00,668.93,7.0,137,16,15,15,1,79,78,78,13,0,7,29,27,27,79,78,77,76,77,30.11,30.1,0.15,0.0,0.0
2020-03-25 14:24:00,744.78,8.0,129,15,14,14,1,78,78,78,9,7,7,27,25,26,78,78,77,76,76,30.1,30.1,0.0,0.0,0.0
2020-03-25 14:29:00,785.52,8.0,138,15,14,14,1,78,78,78,11,7,7,27,25,26,78,78,76,76,76,30.11,30.09,-0.15,0.0,0.0
2020-03-25 14:34:00,770.35,8.0,110,14,14,14,1,78,78,78,12,3,6,25,25,25,78,78,76,76,76,30.11,30.09,0.15,0.0,0.0
2020-03-25 14:39:00,707.1,8.0,102,16,14,14,1,78,77,78,9,8,7,28,25,26,78,78,76,76,76,30.09,30.09,0.0,0.0,0.0
